-1,37,2,286730,9,10,1,1,5,0,0,0,0,40,0
-1,28,2,212563,9,10,1,7,5,4,0,0,0,25,0
-1,30,2,117747,8,9,0,3,0,1,0,0,1573,35,-1
1,34,4,226296,11,13,0,12,2,0,1,0,0,40,0
-1,29,4,115585,9,10,2,6,3,0,1,0,0,50,0
1,48,1,191277,13,16,0,5,2,0,1,0,1902,60,0
1,37,2,202683,9,10,0,3,2,0,1,0,0,48,0
-1,48,2,171095,14,12,1,4,5,0,0,0,0,40,2
-1,32,3,249409,8,9,2,2,1,4,1,0,0,40,0
1,76,2,124191,12,14,0,4,2,0,1,0,0,40,0
1,44,2,198282,11,13,0,4,2,0,1,15024,0,60,0
-1,47,1,149116,12,14,2,5,3,0,0,0,0,50,0
-1,20,2,188300,9,10,2,0,1,0,0,0,0,40,0
-1,29,2,103432,8,9,2,1,3,0,1,0,0,40,0
1,32,5,317660,8,9,0,1,2,0,1,7688,0,40,0
-1,17,-1,304873,5,6,2,-1,1,0,0,34095,0,32,0
-1,30,2,194901,6,7,2,6,1,0,1,0,0,40,0
-1,31,4,189265,8,9,2,8,3,0,0,0,0,40,0
-1,42,2,124692,8,9,0,6,2,0,1,0,0,40,0
-1,24,2,432376,11,13,2,3,4,0,1,0,0,40,0
1,38,2,65324,10,15,0,5,2,0,1,0,0,40,0
1,56,1,335605,8,9,0,2,2,0,1,0,1887,50,4
-1,28,2,377869,9,10,0,3,0,0,0,4064,0,25,0
-1,36,2,102864,8,9,2,7,1,0,0,0,0,40,0
-1,53,2,95647,4,5,0,6,2,0,1,0,0,50,0
-1,56,5,303090,9,10,0,3,2,0,1,0,0,50,0
1,49,4,197371,15,11,0,1,2,4,1,0,0,40,0
-1,55,2,247552,9,10,0,3,2,0,1,0,0,56,0
-1,22,2,102632,8,9,2,1,3,0,1,0,0,41,0
-1,21,2,199915,9,10,2,2,1,0,0,0,0,40,0
-1,40,2,118853,11,13,0,4,2,0,1,0,0,60,0
-1,30,2,77143,11,13,2,4,1,4,1,0,0,40,5
1,29,0,267989,11,13,0,5,2,0,1,0,0,50,0
-1,19,2,301606,9,10,2,2,1,4,1,0,0,35,0
1,47,2,287828,11,13,0,4,0,0,0,0,0,40,0
-1,20,2,111697,9,10,2,8,1,0,0,0,1719,28,0
1,31,2,114937,14,12,0,8,2,0,1,0,0,40,0
-1,35,-1,129305,8,9,0,-1,2,0,1,0,0,40,0
-1,39,2,365739,9,10,1,1,3,0,1,0,0,40,0
-1,28,2,69621,14,12,2,3,3,0,0,0,0,60,0
-1,24,2,43323,8,9,2,2,3,0,0,0,1762,40,0
-1,38,1,120985,8,9,0,1,2,0,1,4386,0,35,0
-1,37,2,254202,11,13,0,3,2,0,1,0,0,50,0
-1,46,2,146195,14,12,1,0,3,4,0,0,0,36,0
1,38,3,125933,12,14,0,5,2,0,1,0,0,40,13
-1,43,1,56920,8,9,0,1,2,0,1,0,0,60,0
-1,27,2,163127,15,11,0,8,0,0,0,0,0,35,0
-1,20,2,34310,9,10,2,3,1,0,1,0,0,20,0
1,49,2,81973,9,10,0,1,2,1,1,0,0,40,0
-1,61,5,66614,8,9,0,1,2,0,1,0,0,40,0
-1,27,2,232782,9,10,2,3,1,0,0,0,0,40,0
-1,19,2,316868,9,10,2,2,1,0,1,0,0,30,20
1,45,2,196584,15,11,2,5,3,0,0,0,1564,40,0
-1,70,2,105376,9,10,2,0,4,0,1,0,0,40,0
-1,31,2,185814,8,9,2,10,5,4,0,0,0,30,0
-1,22,2,175374,9,10,0,2,2,0,1,0,0,24,0
-1,36,2,108293,8,9,4,2,5,0,0,0,0,24,0
-1,64,2,181232,6,7,0,1,2,0,1,0,2179,40,0
-1,43,-1,174662,9,10,1,-1,3,0,0,0,0,40,0
-1,47,4,186009,9,10,1,8,5,0,0,0,0,38,20
-1,34,2,198183,8,9,2,8,3,0,0,0,0,40,0
-1,33,2,163003,11,13,2,4,4,1,0,0,0,40,15
-1,21,2,296158,8,9,2,1,1,0,1,0,0,35,0
1,52,-1,252903,8,9,1,-1,3,0,1,0,0,45,0
-1,48,2,187715,8,9,0,1,2,0,1,0,0,46,0
-1,23,2,214542,11,13,2,6,3,0,1,0,0,40,0
-1,71,1,494223,9,10,3,3,5,4,1,0,1816,2,0
-1,29,2,191535,8,9,1,1,3,0,1,0,0,60,0
-1,42,2,228456,11,13,3,2,4,4,1,0,0,50,0
-1,68,-1,38317,1,2,1,-1,3,0,0,0,0,20,0
-1,25,2,252752,8,9,2,2,5,0,0,0,0,40,0
-1,44,5,78374,12,14,1,4,5,1,0,0,0,40,0
-1,28,2,88419,8,9,2,4,3,1,0,0,0,40,2
1,45,1,201080,12,14,0,3,2,0,1,0,0,40,0
-1,36,2,207157,9,10,1,2,5,0,0,0,0,40,20
-1,39,3,235485,14,12,2,4,3,0,1,0,0,42,0
-1,46,0,102628,12,14,4,12,5,0,1,0,0,40,0
-1,18,2,25828,6,7,2,6,1,0,1,0,0,16,0
-1,66,4,54826,15,11,4,5,3,0,0,0,0,20,0
-1,27,2,124953,8,9,2,2,3,0,1,0,1980,40,0
-1,28,0,175325,8,9,0,12,2,0,1,0,0,40,0
1,51,2,96062,9,10,0,3,2,0,1,0,1977,40,0
-1,27,2,428030,11,13,2,1,3,0,1,0,0,50,0
1,28,0,149624,11,13,0,5,2,0,1,0,0,40,0
-1,27,2,253814,8,9,5,3,5,0,0,0,0,25,0
-1,21,2,312956,8,9,2,1,1,4,1,0,0,40,0
-1,34,2,483777,8,9,2,6,3,4,1,0,0,40,0
-1,18,2,183930,8,9,2,2,1,0,1,0,0,12,0
-1,33,2,37274,11,13,0,5,2,0,1,0,0,65,0
1,44,4,181344,9,10,0,4,2,4,1,0,0,38,0
-1,43,2,114580,9,10,1,8,3,0,0,0,0,40,0
-1,30,2,633742,9,10,2,1,3,4,1,0,0,45,0
1,40,2,286370,3,4,0,7,2,0,1,0,0,40,20
1,37,3,29054,9,10,0,8,2,0,1,0,0,42,0
-1,34,2,304030,8,9,0,8,2,4,1,0,0,40,0
-1,41,1,143129,11,13,1,4,3,0,0,0,0,40,0
-1,53,-1,135105,11,13,1,-1,3,0,0,0,0,50,0
-1,31,2,99928,12,14,0,5,0,0,0,0,0,50,0
1,58,0,109567,13,16,0,5,2,0,1,0,0,1,0
-1,38,2,155222,9,10,1,7,3,4,0,0,0,28,0
-1,24,2,159567,9,10,0,7,2,0,1,0,0,40,0
-1,41,4,523910,11,13,0,1,2,4,1,0,0,40,0
-1,47,2,120939,9,10,0,0,2,0,1,0,0,45,0
-1,41,3,130760,11,13,0,0,2,0,1,0,0,24,0
-1,23,2,197387,2,3,0,10,4,0,1,0,0,40,20
-1,36,2,99374,9,10,1,1,3,0,1,0,0,40,0
1,40,3,56795,12,14,2,4,3,0,0,14084,0,55,0
1,35,2,138992,12,14,0,5,4,0,1,7298,0,40,0
-1,24,1,32921,8,9,2,3,3,0,1,0,0,40,0
-1,26,2,397317,12,14,2,5,3,0,0,0,1876,40,0
-1,19,-1,170653,8,9,2,-1,1,0,1,0,0,40,16
1,51,2,259323,11,13,0,4,2,0,1,0,0,50,0
-1,42,4,254817,9,10,2,5,3,0,0,0,1340,40,0
-1,37,0,48211,8,9,1,8,5,0,0,0,0,35,0
-1,18,2,140164,6,7,2,3,1,0,0,0,0,40,0
1,36,2,128757,11,13,0,2,2,4,1,7298,0,36,0
-1,35,2,36270,8,9,1,1,3,0,1,0,0,60,0
1,58,5,210563,8,9,0,3,0,0,0,15024,0,35,0
-1,17,2,65368,6,7,2,3,1,0,0,0,0,12,0
-1,44,4,160943,8,9,0,10,2,4,1,0,0,40,0
1,37,2,208358,8,9,0,1,2,0,1,0,0,40,0
-1,35,2,153790,9,10,2,3,3,2,0,0,0,40,0
-1,60,2,85815,8,9,0,1,2,1,1,0,0,40,0
1,54,5,125417,3,4,0,7,2,0,1,0,0,40,0
1,37,2,635913,11,13,2,4,3,4,1,0,0,60,0
-1,50,2,313321,14,12,1,3,3,0,0,0,0,40,0
-1,38,2,182609,11,13,0,3,2,0,1,0,0,50,17
-1,45,2,109434,11,13,0,5,2,0,1,0,0,55,0
-1,25,2,255004,5,6,2,1,3,0,1,0,0,40,0
-1,31,2,197860,9,10,0,6,2,0,1,0,0,40,0
-1,64,-1,187656,1,2,1,-1,3,0,1,0,0,40,0
-1,90,2,51744,8,9,2,2,3,4,1,0,2206,40,0
-1,54,2,176681,8,9,0,8,2,4,1,0,0,20,0
-1,53,4,140359,0,1,2,7,3,0,0,0,0,35,0
-1,18,2,243313,8,9,2,3,1,0,0,0,0,40,0
-1,60,-1,24215,5,6,1,-1,3,2,0,0,0,10,0
-1,66,1,167687,8,9,0,9,2,0,1,1409,0,50,0
-1,75,2,314209,15,11,4,8,3,0,0,0,0,20,29
-1,65,2,176796,8,9,1,8,3,0,0,0,0,40,0
-1,35,2,538583,6,7,3,10,3,4,1,3674,0,40,0
-1,41,2,130408,8,9,1,3,5,4,0,0,0,38,0
-1,25,2,159732,9,10,2,8,3,0,1,0,0,42,0
-1,33,2,110978,9,10,1,1,4,3,0,0,0,40,0
1,28,2,76714,10,15,2,5,3,0,1,0,0,55,0
-1,59,0,268700,8,9,0,2,2,0,1,0,0,40,0
-1,40,0,170525,9,10,2,8,3,0,0,0,0,38,0
1,41,2,180138,11,13,0,4,2,0,1,0,0,50,13
1,38,4,115076,12,14,0,4,2,0,1,0,0,70,0
-1,23,2,115458,8,9,2,10,1,0,1,0,0,40,0
1,40,2,347890,11,13,0,5,2,0,1,0,0,40,0
-1,41,1,196001,8,9,0,2,0,0,0,0,0,20,0
-1,24,0,273905,14,12,0,12,2,0,1,0,0,50,0
-1,20,-1,119156,9,10,2,-1,1,0,1,0,0,20,0
-1,38,2,179488,9,10,1,1,3,0,1,0,1741,40,0
-1,56,2,203580,8,9,0,8,2,0,1,0,0,35,-1
1,58,2,236596,8,9,0,8,2,0,1,0,0,45,0
-1,32,2,183916,8,9,2,2,3,0,0,0,0,34,0
1,40,2,207578,14,12,0,0,2,0,1,0,1977,60,0
-1,45,2,153141,8,9,0,8,2,0,1,0,0,40,-1
1,41,2,112763,10,15,0,5,0,0,0,0,0,40,0
-1,42,2,390781,11,13,0,8,0,4,0,0,0,40,0
-1,59,4,171328,5,6,4,2,5,4,0,0,0,30,0
-1,19,4,27382,9,10,2,8,1,0,1,0,0,40,0
-1,58,2,259014,9,10,2,10,3,0,1,0,0,20,0
1,42,1,303044,8,9,0,9,2,1,1,0,0,40,1
-1,20,2,117789,8,9,2,2,1,0,0,0,0,40,0
-1,32,2,172579,8,9,3,2,3,0,0,0,0,30,0
-1,45,2,187666,15,11,4,4,3,0,0,0,0,45,0
-1,50,2,204518,3,4,1,1,3,0,1,0,0,40,0
-1,36,2,150042,11,13,1,5,1,0,0,0,0,40,0
-1,45,2,98092,8,9,0,3,2,0,1,0,0,60,0
-1,17,2,245918,6,7,2,2,1,0,1,0,0,12,0
-1,59,2,146013,9,10,0,3,2,0,1,4064,0,40,0
-1,26,2,378322,6,7,0,1,2,0,1,0,0,40,0
1,37,5,257295,9,10,0,4,2,1,1,0,0,75,34
-1,19,-1,218956,9,10,2,-1,1,0,1,0,0,24,4
1,64,2,21174,8,9,0,4,2,0,1,0,0,40,0
-1,33,2,185480,11,13,2,5,3,0,0,0,0,45,0
1,33,2,222205,8,9,0,1,0,0,0,0,0,40,0
1,61,2,69867,8,9,0,4,2,0,1,0,0,40,0
-1,17,2,191260,4,5,2,2,1,0,1,1055,0,24,0
-1,50,1,30653,12,14,0,9,2,0,1,2407,0,98,0
-1,27,4,209109,12,14,2,5,1,0,1,0,0,35,0
-1,30,2,70377,8,9,1,5,1,0,0,0,0,40,0
-1,43,2,477983,8,9,0,6,2,4,1,0,0,40,0
1,44,2,170924,9,10,0,1,2,0,1,7298,0,40,0
-1,35,2,190174,9,10,2,4,3,0,0,0,0,40,0
-1,25,2,193787,9,10,2,0,1,0,0,0,0,40,0
1,24,2,279472,9,10,0,7,0,0,0,7298,0,48,0
-1,22,2,34918,11,13,2,5,3,0,0,0,0,15,5
1,42,4,97688,9,10,0,1,2,0,1,5178,0,40,0
-1,34,2,175413,14,12,1,3,5,4,0,0,0,45,0
-1,60,2,173960,11,13,1,5,3,0,0,0,0,42,0
-1,21,2,205759,8,9,2,6,1,0,1,0,0,40,0
1,57,3,425161,12,14,0,3,2,0,1,15024,0,40,0
1,41,2,220531,10,15,0,5,2,0,1,0,0,60,0
-1,50,2,176609,9,10,1,2,3,0,1,0,0,45,0
-1,25,2,371987,11,13,2,4,3,0,0,0,0,40,0
-1,50,2,193884,3,4,0,1,2,0,1,0,0,40,26
-1,36,2,200352,11,13,0,5,2,0,1,0,0,45,0
-1,31,2,127595,8,9,1,5,3,0,0,0,0,40,0
-1,29,4,220419,11,13,2,12,3,0,1,0,0,56,0
-1,21,2,231931,9,10,2,3,1,0,1,0,0,45,0
-1,27,2,248402,11,13,2,0,5,4,0,0,0,40,0
-1,65,2,111095,8,9,0,10,2,0,1,0,0,16,0
-1,37,5,57424,11,13,1,3,3,0,0,0,0,60,0
-1,39,-1,157443,12,14,0,-1,0,1,0,3464,0,40,-1
-1,24,2,278130,8,9,2,1,1,0,1,0,0,40,0
-1,38,2,169469,8,9,1,3,3,0,1,0,0,80,0
1,48,2,146268,11,13,0,8,2,0,1,7688,0,40,0
-1,21,2,153718,9,10,2,2,3,1,0,0,0,25,0
1,31,2,217460,8,9,0,10,2,0,1,0,0,45,0
1,55,2,238638,8,9,0,3,2,0,1,4386,0,40,0
-1,24,2,303296,9,10,0,8,0,1,0,0,0,40,25
-1,43,2,173321,8,9,1,8,3,0,0,0,0,40,0
-1,26,2,193945,14,12,2,0,3,0,1,0,0,45,0
-1,46,2,83082,14,12,2,5,3,0,0,0,0,33,0
1,35,2,193815,14,12,0,8,2,0,1,0,0,40,0
1,41,5,34987,9,10,0,9,2,0,1,0,0,54,0
-1,26,2,59306,11,13,2,3,3,0,1,0,0,40,0
1,34,2,142897,12,14,0,4,2,1,1,7298,0,35,27
-1,19,-1,860348,9,10,2,-1,1,4,0,0,0,25,0
1,36,1,205607,11,13,1,5,3,4,0,0,0,40,0
-1,22,2,199698,9,10,2,3,1,0,1,0,0,15,0
-1,24,2,191954,9,10,2,7,3,0,1,0,0,40,0
-1,77,1,138714,9,10,0,3,2,0,1,0,0,40,0
-1,22,2,399087,2,3,0,7,4,0,0,0,0,40,20
-1,29,2,423158,9,10,2,0,3,0,0,0,0,40,0
-1,62,2,159841,8,9,4,2,3,0,0,0,0,24,0
-1,39,1,174308,8,9,0,4,2,0,1,0,0,40,0
-1,43,2,50356,9,10,0,1,2,0,1,0,1485,50,0
-1,35,2,186110,8,9,1,10,3,0,1,0,0,45,0
-1,29,2,200381,6,7,2,4,3,0,0,0,0,40,0
-1,76,1,174309,12,14,0,1,2,0,1,0,0,10,0
-1,63,1,78383,8,9,0,9,2,0,1,0,0,45,0
-1,23,-1,211601,15,11,2,-1,1,4,0,0,0,15,0
1,43,2,187728,9,10,0,5,0,0,0,0,1887,50,0
-1,58,1,321171,8,9,0,6,2,0,1,0,0,40,0
-1,66,2,127921,8,9,2,10,3,0,1,2050,0,55,0
-1,41,2,206565,9,10,2,1,3,4,1,0,0,45,0
-1,26,2,224563,11,13,2,8,3,0,1,0,0,40,0
-1,47,2,178686,15,11,2,2,3,0,1,0,0,40,0
-1,55,4,98545,5,6,0,8,2,0,1,0,0,40,0
-1,53,2,242606,8,9,0,10,2,0,1,0,0,40,0
-1,17,2,270942,2,3,2,2,4,0,1,0,0,48,20
-1,30,2,94235,8,9,2,1,4,0,1,0,0,40,0
-1,49,2,71195,12,14,2,5,3,0,1,0,0,60,0
-1,19,2,104112,8,9,2,3,5,4,1,0,0,30,28
-1,45,2,261192,8,9,0,2,2,4,1,0,0,40,0
-1,26,2,94936,14,12,2,3,3,0,1,0,0,40,0
1,38,2,296478,15,11,0,1,2,0,1,7298,0,40,0
1,36,0,119272,8,9,0,12,2,0,1,7298,0,40,0
-1,33,2,85043,8,9,2,9,3,0,1,0,0,20,0
-1,22,0,293364,9,10,2,12,1,4,0,0,0,40,0
-1,43,1,241895,11,13,2,3,3,0,1,0,0,42,0
-1,67,-1,36135,6,7,0,-1,2,0,1,0,0,8,0
-1,30,-1,151989,15,11,1,-1,5,0,0,0,0,40,0
-1,56,2,101128,14,12,5,2,3,0,1,0,0,25,13
-1,31,2,156464,11,13,2,5,1,0,1,0,0,25,0
1,33,2,117963,11,13,0,4,2,0,1,0,0,40,0
-1,26,2,192262,8,9,0,2,2,0,1,0,0,40,0
1,33,2,111363,11,13,0,4,2,0,1,0,0,40,0
-1,46,4,329752,6,7,0,10,2,0,1,0,0,30,0
1,59,-1,372020,11,13,0,-1,2,0,1,0,0,40,0
1,38,3,95432,8,9,0,8,2,0,1,0,0,40,0
-1,65,2,161400,6,7,4,2,5,3,1,0,0,40,0
1,40,2,96129,15,11,0,0,2,0,1,0,0,40,0
-1,42,2,111949,8,9,0,8,0,0,0,0,0,35,0
-1,26,1,117125,4,5,0,1,2,0,1,0,0,40,21
-1,36,2,348022,5,6,0,2,0,0,0,0,0,24,0
1,62,2,270092,12,14,0,5,2,0,1,0,0,40,0
-1,43,2,180609,11,13,0,10,2,0,1,0,0,45,0
1,43,2,174575,11,13,1,4,3,0,1,0,1564,45,0
-1,22,2,410439,8,9,5,3,3,0,1,0,0,55,0
-1,28,2,92262,8,9,0,1,2,0,1,0,0,40,0
-1,56,1,183081,9,10,0,3,2,0,1,0,0,45,0
-1,22,2,362589,14,12,2,3,3,0,0,0,0,15,0
1,57,2,212448,11,13,1,4,3,0,0,0,0,45,0
-1,39,2,481060,8,9,1,3,5,0,0,0,0,40,0
-1,26,3,185885,9,10,2,8,5,0,0,0,0,15,0
-1,17,2,89821,6,7,2,2,1,0,1,0,0,10,0
1,40,0,184018,15,11,0,7,2,0,1,0,0,38,0
-1,45,2,256649,8,9,0,7,2,4,1,0,0,40,0
-1,44,2,160323,8,9,2,1,3,4,1,0,0,40,0
-1,20,4,350845,9,10,2,8,1,0,0,0,0,10,0
-1,33,2,267404,8,9,0,1,0,0,0,0,0,40,0
-1,23,2,35633,9,10,2,3,3,0,1,0,0,40,0
-1,46,1,80914,12,14,1,4,3,0,1,0,0,30,0
-1,38,2,172927,8,9,0,3,2,0,1,0,0,50,0
-1,54,2,174319,8,9,1,10,3,0,1,0,0,40,0
-1,46,2,214955,2,3,1,1,3,0,0,0,2339,45,0
-1,25,2,344991,9,10,0,1,2,0,1,0,0,40,0
-1,46,2,108699,9,10,1,3,3,0,0,0,0,40,0
-1,36,4,117312,9,10,0,10,0,0,0,0,0,40,0
-1,23,2,396099,8,9,2,2,3,0,0,0,0,25,0
-1,29,2,134152,8,9,3,7,3,0,1,0,0,40,0
1,44,2,162028,9,10,0,8,0,0,0,0,2415,6,0
-1,19,2,25429,9,10,2,8,1,0,0,0,0,16,0
-1,19,2,232392,8,9,2,2,4,0,0,0,0,40,0
1,35,2,220098,8,9,0,2,0,0,0,0,0,40,0
-1,27,2,301302,11,13,2,1,3,0,1,0,0,50,0
-1,46,1,277946,14,12,3,1,3,0,1,0,0,40,0
1,34,0,98101,11,13,0,4,2,0,1,7688,0,45,-1
-1,34,2,196164,8,9,2,2,3,0,0,0,0,35,0
-1,44,2,115562,9,10,0,0,2,0,1,0,0,40,0
-1,45,2,96975,9,10,1,6,5,0,0,0,0,40,0
-1,20,-1,137300,8,9,2,-1,4,0,0,0,0,35,0
1,25,2,86872,11,13,0,4,2,0,1,0,0,55,0
1,52,5,132178,11,13,0,4,2,0,1,0,0,50,0
-1,20,2,416103,9,10,2,6,1,0,1,0,0,40,0
-1,28,2,108574,9,10,2,2,3,0,0,0,0,40,0
1,50,0,288353,11,13,0,12,2,0,1,0,0,40,0
-1,34,2,227689,15,11,1,0,3,0,0,0,0,64,0
-1,28,2,166481,3,4,0,6,2,3,1,0,2179,40,3
1,41,2,445382,12,14,0,4,2,0,1,0,1977,65,0
-1,28,2,110145,8,9,0,8,2,0,1,0,0,40,0
-1,46,1,317253,8,9,0,1,2,0,1,0,0,25,0
1,28,-1,123147,9,10,0,-1,0,0,0,0,1887,40,0
-1,32,2,364657,9,10,0,4,2,0,1,0,0,50,0
-1,41,4,42346,9,10,1,2,3,4,0,0,0,24,0
-1,24,2,241951,8,9,2,6,5,4,0,0,0,40,0
-1,33,2,118500,9,10,1,4,5,0,0,0,0,40,0
1,46,2,188386,13,16,0,4,2,0,1,15024,0,60,0
-1,31,0,1033222,9,10,0,7,2,0,1,0,0,40,0
1,35,2,92440,7,8,1,1,3,0,1,0,0,50,0
-1,52,2,190762,1,2,0,7,2,0,1,0,0,40,20
-1,30,2,426017,6,7,2,2,1,0,0,0,0,19,0
-1,34,4,243867,6,7,3,7,3,4,1,0,0,40,0
-1,34,0,240283,8,9,1,10,5,0,0,0,0,40,0
-1,20,2,61777,9,10,0,3,2,0,1,0,0,30,0
-1,17,2,175024,6,7,2,6,1,0,1,2176,0,18,0
1,32,0,92003,11,13,0,4,0,0,0,0,0,40,0
-1,29,2,188401,8,9,1,9,3,0,1,0,0,40,0
-1,33,2,228528,5,6,2,1,5,0,0,0,0,35,0
-1,25,2,133373,8,9,0,10,2,0,1,0,0,60,0
-1,36,3,255191,12,14,2,5,3,0,1,0,1408,40,0
-1,23,2,204653,8,9,2,6,3,0,1,0,0,72,24
1,63,5,222289,8,9,0,4,2,0,1,0,0,40,0
-1,47,4,287480,12,14,0,5,2,0,1,0,0,40,0
-1,80,-1,107762,8,9,4,-1,3,0,1,0,0,24,0
-1,17,-1,202521,6,7,2,-1,1,0,1,0,0,40,0
-1,40,1,204116,11,13,5,5,3,0,0,2174,0,40,0
1,30,2,29662,14,12,0,2,0,0,0,0,0,25,0
-1,27,2,116358,9,10,2,1,1,1,1,0,1980,40,15
1,33,2,208405,12,14,0,5,2,0,1,0,0,50,0
